employee_id,gender,department,job_level,education,age,experience_years,performance_rating,annual_salary,promoted_last_cycle,exited_last_12mo,hire_year
EMP00627,Female,Engineering,Senior,Bachelors,26,3.7,4.1,71132.0,True,False,2022
EMP00628,Male,Finance,Associate,Masters,34,9.9,3.2,58236.0,False,False,2015
EMP00629,Male,Sales,Senior,Masters,40,7.5,2.6,83063.0,True,False,2018
EMP00630,Female,Operations,Associate,Masters,27,2.0,4.4,55921.0,False,False,2023
EMP00631,Female,Finance,Manager,Masters,35,6.3,3.4,104143.0,False,False,2019
EMP00632,Female,Sales,Associate,Masters,40,12.5,4.5,62293.0,True,False,2014
EMP00633,Male,HR,Lead,Bachelors,39,13.7,4.1,106505.0,True,False,2012
EMP00634,Male,Engineering,Senior,Bachelors,31,9.9,2.9,74265.0,True,False,2016
EMP00635,Male,Engineering,Manager,Masters,29,2.2,3.3,110980.0,True,False,2024
EMP00636,Male,Operations,Lead,PhD,29,9.0,3.5,93587.0,False,False,2016
EMP00637,Female,Finance,Senior,Bachelors,39,10.4,4.3,78743.0,True,False,2015
EMP00638,Female,Engineering,Associate,Masters,35,9.9,3.7,56880.0,True,True,2015
EMP00639,Female,Sales,Manager,Bachelors,26,10.1,3.5,104457.0,False,False,2016
EMP00640,Female,Sales,Senior,Masters,31,8.5,3.3,76924.0,True,False,2018
EMP00641,Female,Marketing,Associate,PhD,33,6.7,3.4,56075.0,False,True,2019
EMP00642,Female,Sales,Manager,Bachelors,28,4.6,4.2,115041.0,False,False,2020
EMP00643,Male,Sales,Associate,Bachelors,26,0.0,3.4,45130.0,False,False,2026
EMP00644,Male,HR,Senior,Bachelors,30,8.4,3.2,77171.0,False,True,2017
EMP00645,Female,Sales,Senior,Bachelors,28,7.7,3.1,64708.0,True,False,2017
EMP00646,Female,Operations,Associate,Bachelors,33,9.2,3.1,49085.0,False,False,2017
EMP00647,Male,Finance,Senior,Bachelors,26,1.6,2.6,75393.0,False,False,2023
EMP00648,Male,Finance,Associate,Bachelors,33,9.6,2.9,71434.0,False,False,2015
EMP00649,Female,Sales,Associate,Bachelors,43,15.2,4.3,66803.0,False,False,2010
EMP00650,Male,Finance,Associate,Bachelors,29,7.3,3.3,57555.0,False,False,2019
EMP00651,Male,Operations,Associate,Masters,32,6.8,3.8,60406.0,False,False,2019
EMP00652,Female,Sales,Director,Masters,32,8.2,1.9,127699.0,False,False,2018
EMP00653,Female,Finance,Senior,Masters,34,15.1,3.7,83280.0,True,False,2010
EMP00654,Male,Marketing,Senior,Masters,23,2.9,3.3,73201.0,False,False,2022
EMP00655,Female,Finance,Senior,Masters,32,7.8,3.1,73011.0,False,False,2018
EMP00656,Male,Marketing,Lead,Bachelors,34,3.8,3.5,89925.0,False,False,2022
EMP00657,Female,Finance,Associate,Masters,31,4.8,3.1,49072.0,True,False,2020
EMP00658,Male,Engineering,Associate,Bachelors,26,6.8,2.1,57673.0,False,False,2018
EMP00659,Female,Marketing,Senior,Bachelors,27,12.4,4.0,78052.0,False,False,2013
EMP00660,Male,Sales,Senior,Bachelors,40,14.2,3.5,91607.0,True,False,2011
EMP00661,Male,Sales,Manager,Masters,33,8.8,3.2,114914.0,False,False,2016
EMP00662,Female,Sales,Manager,Masters,33,5.5,2.8,102877.0,False,False,2020
EMP00663,Male,Marketing,Manager,Bachelors,38,17.0,2.5,132536.0,False,True,2008
EMP00664,Male,Engineering,Associate,Bachelors,30,5.3,3.5,57777.0,False,False,2021
EMP00665,Male,Finance,Associate,Bachelors,31,4.7,4.4,63929.0,True,False,2021
EMP00666,Female,HR,Associate,Masters,23,0.0,3.5,40446.0,False,False,2026
EMP00667,Female,Finance,Lead,Masters,35,12.6,2.6,96796.0,False,True,2012
EMP00668,Female,Finance,Manager,Bachelors,35,10.9,3.5,111612.0,False,False,2015
EMP00669,Male,Engineering,Director,Bachelors,42,16.7,3.4,154943.0,True,False,2008
EMP00670,Male,Engineering,Associate,Bachelors,25,1.4,3.9,45960.0,True,False,2024
EMP00671,Male,Marketing,Manager,Bachelors,40,12.8,3.8,124215.0,False,False,2013
EMP00672,Male,Marketing,Senior,Masters,30,7.3,1.6,79577.0,False,False,2019
EMP00673,Female,Sales,Lead,Masters,30,10.2,3.7,89010.0,False,False,2016
EMP00674,Female,Finance,Senior,Bachelors,30,0.4,2.8,62226.0,False,False,2025
EMP00675,Female,HR,Associate,Bachelors,35,12.9,2.5,63633.0,False,False,2013
EMP00676,Male,Finance,Associate,Bachelors,32,10.1,3.3,65788.0,True,True,2016
EMP00677,Female,Engineering,Director,Bachelors,31,6.8,3.6,129795.0,False,False,2019
EMP00678,Male,Finance,Senior,Bachelors,34,9.6,2.4,81394.0,True,True,2016
EMP00679,Male,Sales,Senior,Bachelors,27,3.9,3.8,80561.0,False,False,2021
EMP00680,Male,Marketing,Senior,PhD,29,4.7,3.9,75310.0,False,False,2020
EMP00681,Male,Marketing,Senior,Bachelors,29,5.1,3.4,72888.0,False,False,2021
EMP00682,Male,Finance,Director,Bachelors,25,0.0,2.9,119797.0,False,False,2025
EMP00683,Male,Sales,Associate,Bachelors,27,10.4,2.8,59364.0,True,False,2015
EMP00684,Male,Sales,Associate,Bachelors,41,11.8,4.0,71634.0,False,False,2014
EMP00685,Female,Marketing,Lead,Masters,28,4.2,2.5,81822.0,False,True,2022
EMP00686,Male,Marketing,Senior,Bachelors,34,8.4,4.0,79913.0,False,False,2017
EMP00687,Male,Sales,Associate,Masters,26,5.9,3.3,60745.0,False,False,2019
EMP00688,Female,Sales,Associate,Masters,31,8.3,3.3,52822.0,False,False,2018
EMP00689,Female,Sales,Associate,Bachelors,26,4.5,2.4,51413.0,False,False,2022
EMP00690,Male,Marketing,Associate,Masters,32,3.5,3.3,53237.0,False,False,2022
EMP00691,Male,Marketing,Associate,PhD,33,11.2,3.8,72836.0,False,False,2014
EMP00692,Female,Marketing,Associate,Bachelors,33,6.7,2.6,53197.0,False,False,2019
EMP00693,Male,Finance,Lead,Bachelors,37,15.1,3.7,112278.0,True,False,2011
EMP00694,Male,Sales,Manager,PhD,30,7.2,3.5,116018.0,False,False,2018
EMP00695,Female,Operations,Manager,Masters,27,3.3,3.0,104948.0,False,False,2023
EMP00696,Male,Finance,Senior,Bachelors,40,11.9,3.9,87990.0,False,False,2014
EMP00697,Female,Sales,Associate,Bachelors,28,9.5,2.1,50850.0,False,False,2016
EMP00698,Female,Sales,Director,Bachelors,30,9.9,3.6,136372.0,False,False,2016
EMP00699,Female,Sales,Lead,Masters,30,11.8,4.4,98703.0,False,False,2013
EMP00700,Male,Sales,Senior,Bachelors,25,4.4,4.3,80658.0,True,False,2021
EMP00701,Male,Marketing,Associate,Bachelors,28,6.5,3.6,63311.0,True,False,2020
EMP00702,Male,Engineering,Senior,Masters,25,6.3,3.2,73957.0,True,True,2020
EMP00703,Male,Engineering,Senior,PhD,24,1.8,3.0,66041.0,False,False,2023
EMP00704,Female,Marketing,Senior,Masters,24,5.9,3.2,75679.0,False,False,2020
EMP00705,Male,Finance,Associate,Bachelors,33,12.3,3.7,68337.0,False,True,2013
EMP00706,Male,Sales,Director,Bachelors,36,7.9,2.9,136296.0,False,True,2018
EMP00707,Female,Operations,Senior,PhD,27,1.6,3.9,66670.0,False,False,2023
EMP00708,Female,Marketing,Senior,PhD,25,0.8,4.7,70232.0,True,False,2025
EMP00709,Male,Operations,Associate,Bachelors,35,13.7,3.4,72443.0,True,True,2012
EMP00710,Male,Sales,Lead,Masters,26,6.6,2.6,94852.0,False,False,2018
EMP00711,Female,HR,Lead,Bachelors,25,4.4,2.6,82958.0,True,False,2022
EMP00712,Female,Finance,Associate,Bachelors,30,5.9,3.9,57307.0,False,False,2020
EMP00713,Female,Engineering,Senior,Bachelors,28,1.1,3.4,70391.0,False,False,2024
EMP00714,Female,Operations,Senior,Bachelors,39,12.7,3.9,82148.0,True,False,2012
EMP00715,Female,Marketing,Lead,Bachelors,31,5.4,3.1,90733.0,False,False,2021
EMP00716,Male,Marketing,Associate,Masters,34,12.5,3.9,70635.0,True,False,2012
EMP00717,Male,HR,Manager,Bachelors,31,7.2,3.3,115198.0,False,True,2019
EMP00718,Male,HR,Senior,Bachelors,36,12.7,3.0,92944.0,False,False,2013
EMP00719,Female,Engineering,Associate,Bachelors,31,8.0,3.2,64399.0,False,False,2018
EMP00720,Female,Operations,Associate,Bachelors,41,10.4,2.7,60491.0,False,True,2015
EMP00721,Male,HR,Associate,Bachelors,29,9.9,4.6,69508.0,True,False,2015
EMP00722,Male,Operations,Associate,Bachelors,33,9.5,3.3,61343.0,False,False,2016
EMP00723,Male,Marketing,Senior,Bachelors,36,8.4,3.8,81308.0,True,False,2017
EMP00724,Female,HR,Lead,Masters,26,6.1,3.1,90076.0,False,False,2020
EMP00725,Male,Marketing,Associate,Masters,37,14.7,2.8,73852.0,True,False,2011
EMP00726,Male,Operations,Director,Bachelors,26,3.4,3.3,129997.0,False,False,2023
EMP00727,Male,Finance,Associate,Masters,30,7.0,4.1,58363.0,True,False,2018
EMP00728,Male,Operations,Lead,Masters,26,7.1,3.1,99858.0,True,False,2019
EMP00729,Male,HR,Director,Masters,34,8.6,2.9,133245.0,False,False,2016
EMP00730,Male,Finance,Manager,Masters,31,5.3,3.5,108502.0,True,False,2021
EMP00731,Male,Marketing,Lead,Masters,34,8.3,3.7,104896.0,False,False,2017
EMP00732,Male,Marketing,Lead,Masters,28,6.3,4.4,104503.0,False,True,2020
EMP00733,Male,Finance,Associate,Masters,25,0.7,3.6,52905.0,False,False,2025
EMP00734,Male,Engineering,Associate,Bachelors,28,7.0,3.8,64735.0,True,False,2018
EMP00735,Male,Finance,Senior,PhD,26,2.6,3.8,76370.0,False,False,2022
EMP00736,Female,Engineering,Associate,Bachelors,31,0.1,2.7,49213.0,False,False,2025
EMP00737,Male,HR,Senior,Masters,32,7.5,2.8,80562.0,False,False,2018
EMP00738,Male,Marketing,Associate,Bachelors,29,9.0,2.7,56289.0,False,False,2016
EMP00739,Male,Marketing,Manager,Bachelors,34,9.1,2.6,123489.0,False,False,2017
EMP00740,Male,Marketing,Manager,Bachelors,29,9.3,3.9,123913.0,False,False,2016
EMP00741,Male,Marketing,Manager,Bachelors,21,0.0,3.6,102762.0,False,False,2025
EMP00742,Male,Marketing,Lead,Bachelors,22,1.6,3.4,84481.0,False,False,2023
EMP00743,Female,Marketing,Associate,Bachelors,38,14.9,1.8,65987.0,True,False,2010
EMP00744,Male,HR,Associate,Bachelors,30,2.8,4.6,56887.0,False,False,2023
EMP00745,Male,Finance,Lead,Bachelors,35,9.4,2.9,100120.0,False,False,2017
EMP00746,Male,HR,Lead,Bachelors,30,4.3,4.6,99224.0,True,False,2021
EMP00747,Male,HR,Senior,PhD,28,7.3,2.5,74184.0,False,False,2019
EMP00748,Male,Operations,Senior,Bachelors,27,4.5,2.9,68986.0,True,False,2022
EMP00749,Female,Operations,Senior,Bachelors,34,9.2,2.1,76113.0,False,True,2016
EMP00750,Female,Engineering,Associate,Bachelors,30,7.5,3.6,55524.0,True,False,2018
EMP00751,Male,Finance,Senior,Bachelors,28,5.2,2.7,74484.0,False,False,2020
EMP00752,Male,Sales,Senior,Bachelors,28,2.8,2.8,65227.0,False,False,2022
EMP00753,Male,Sales,Lead,Masters,31,8.1,2.6,94941.0,True,False,2017
EMP00754,Male,Finance,Director,PhD,27,2.1,3.9,129710.0,False,False,2024
EMP00755,Female,Engineering,Senior,Bachelors,37,8.7,3.8,79549.0,False,False,2016
EMP00756,Male,Operations,Lead,Masters,41,17.5,4.5,112597.0,False,False,2008
EMP00757,Male,Finance,Manager,Bachelors,40,12.4,3.0,116927.0,True,False,2013
EMP00758,Female,Operations,Associate,Bachelors,36,9.9,3.5,61692.0,False,False,2015
EMP00759,Male,Finance,Lead,Bachelors,26,6.7,2.6,96094.0,False,False,2019
EMP00760,Male,Operations,Senior,Bachelors,21,0.0,3.2,69221.0,False,False,2025
EMP00761,Female,Engineering,Senior,Masters,23,1.7,3.1,60538.0,False,False,2023
EMP00762,Male,Operations,Associate,Masters,34,12.1,3.7,70441.0,True,False,2014
EMP00763,Male,Engineering,Manager,Masters,28,3.8,4.0,117709.0,False,False,2021
EMP00764,Male,Sales,Director,Bachelors,30,4.2,4.0,131121.0,True,False,2021
EMP00765,Female,Engineering,Associate,Masters,34,6.3,2.9,46902.0,False,False,2020
EMP00766,Male,Marketing,Associate,Bachelors,28,2.8,4.0,57013.0,False,False,2022
EMP00767,Male,Finance,Associate,Bachelors,25,2.1,3.4,61526.0,False,False,2024
EMP00768,Male,Sales,Manager,Bachelors,25,6.8,3.2,108650.0,True,False,2019
EMP00769,Male,Finance,Lead,Masters,28,3.4,3.0,90219.0,False,False,2022
EMP00770,Female,HR,Associate,PhD,28,4.0,3.1,50338.0,False,False,2021
EMP00771,Male,HR,Manager,Bachelors,28,3.9,4.4,113434.0,False,False,2022
EMP00772,Male,Operations,Senior,Bachelors,39,9.1,3.6,83227.0,False,False,2017
EMP00773,Female,Marketing,Senior,Masters,34,6.1,3.5,78552.0,False,False,2019
EMP00774,Female,Marketing,Senior,Masters,33,6.3,3.2,70832.0,False,True,2019
EMP00775,Male,Operations,Senior,Bachelors,31,9.4,4.9,91909.0,True,False,2017
EMP00776,Female,HR,Senior,Masters,29,6.4,4.2,74633.0,False,False,2020
EMP00777,Female,HR,Associate,Masters,30,5.9,3.0,50035.0,False,False,2020
EMP00778,Male,Sales,Senior,Masters,31,8.9,3.2,78273.0,False,False,2017
EMP00779,Female,Sales,Manager,Bachelors,35,9.7,3.3,105702.0,True,False,2016
EMP00780,Female,Sales,Senior,PhD,31,6.4,3.5,74641.0,True,False,2020
EMP00781,Male,Sales,Manager,Bachelors,28,7.3,3.0,122166.0,False,False,2018
EMP00782,Female,Sales,Senior,Masters,31,3.9,3.7,72466.0,True,False,2021
EMP00783,Male,Finance,Lead,Bachelors,28,3.6,4.3,97047.0,True,False,2022
EMP00784,Female,Engineering,Associate,Bachelors,29,10.1,2.6,56151.0,True,False,2015
EMP00785,Female,HR,Lead,Bachelors,33,8.8,2.7,90286.0,False,False,2016
EMP00786,Male,Operations,Associate,Bachelors,34,8.8,3.1,66439.0,False,True,2017
EMP00787,Female,Finance,Associate,Bachelors,35,8.1,3.1,66359.0,False,False,2017
EMP00788,Male,Marketing,Associate,Bachelors,30,7.2,4.6,70552.0,False,True,2019
EMP00789,Female,Engineering,Associate,Bachelors,36,9.8,4.0,67545.0,False,False,2015
EMP00790,Female,Operations,Manager,Bachelors,35,10.7,4.0,112351.0,False,False,2014
EMP00791,Male,Engineering,Director,Masters,31,10.6,3.2,138339.0,True,False,2014
EMP00792,Male,Finance,Lead,Masters,26,6.6,3.2,92486.0,False,False,2019
EMP00793,Male,Finance,Associate,Masters,40,12.5,2.5,60457.0,True,False,2012
EMP00794,Male,Sales,Manager,Bachelors,35,7.9,3.9,113043.0,False,True,2018
EMP00795,Male,Finance,Lead,Bachelors,34,9.5,3.7,101549.0,True,False,2016
EMP00796,Male,Sales,Senior,Masters,37,8.1,4.2,81582.0,True,False,2017
EMP00797,Male,Sales,Senior,Bachelors,35,8.0,3.3,74022.0,False,False,2018
EMP00798,Male,Finance,Lead,Bachelors,30,4.1,3.3,91901.0,True,False,2022
EMP00799,Female,Operations,Associate,PhD,31,9.8,3.5,58925.0,True,False,2015
EMP00800,Female,Sales,Senior,PhD,48,18.4,3.9,82522.0,True,False,2007
EMP00801,Female,Operations,Lead,Bachelors,31,5.5,2.5,85392.0,False,False,2020
EMP00802,Male,Operations,Associate,Masters,30,7.3,3.8,61066.0,True,False,2019
EMP00803,Female,Finance,Senior,Bachelors,27,5.2,3.4,67883.0,True,False,2021
EMP00804,Female,Engineering,Senior,Masters,30,5.0,2.8,73391.0,False,False,2020
EMP00805,Male,Sales,Lead,Bachelors,32,13.2,2.1,94488.0,False,False,2013
EMP00806,Male,Finance,Director,Bachelors,30,4.3,3.3,120407.0,True,False,2021
EMP00807,Female,Operations,Manager,Masters,26,5.1,4.3,106334.0,True,False,2021
EMP00808,Male,Finance,Lead,Bachelors,26,0.7,4.4,90635.0,False,False,2025
EMP00809,Male,Marketing,Lead,Masters,26,4.0,3.6,94417.0,False,False,2022
EMP00810,Female,Sales,Senior,Bachelors,23,0.2,4.6,66835.0,True,False,2025
EMP00811,Male,Operations,Senior,Masters,31,9.5,3.4,78778.0,True,False,2016
EMP00812,Male,Sales,Associate,Masters,42,18.2,4.0,79271.0,True,True,2007
EMP00813,Female,Marketing,Lead,Bachelors,35,5.5,3.1,86751.0,False,False,2020
EMP00814,Female,Operations,Lead,Masters,28,0.3,3.1,85031.0,False,False,2025
EMP00815,Male,HR,Senior,Bachelors,36,10.6,3.0,81603.0,False,False,2015
EMP00816,Female,Sales,Manager,Bachelors,28,4.1,2.2,98726.0,False,False,2022
EMP00817,Female,Engineering,Lead,Bachelors,39,12.2,4.2,111950.0,False,False,2014
EMP00818,Male,Marketing,Senior,Masters,33,5.9,3.0,75071.0,True,False,2020
EMP00819,Female,Operations,Associate,Masters,26,4.5,2.9,56384.0,False,False,2022
EMP00820,Male,Marketing,Associate,Masters,30,6.3,2.7,60135.0,False,False,2019
EMP00821,Male,Finance,Senior,Masters,29,10.0,3.3,85826.0,False,False,2015
EMP00822,Female,Sales,Senior,PhD,33,6.1,4.5,74196.0,True,False,2020
EMP00823,Male,Finance,Associate,Bachelors,35,5.0,4.7,62375.0,False,False,2021
EMP00824,Female,Finance,Associate,PhD,30,6.2,2.4,52795.0,False,False,2020
EMP00825,Female,HR,Associate,Bachelors,21,1.9,3.2,44912.0,False,True,2023
EMP00826,Male,Finance,Manager,Bachelors,34,8.6,2.8,116602.0,False,False,2017
EMP00827,Female,HR,Lead,Bachelors,21,0.0,4.0,89083.0,False,False,2026
EMP00828,Male,Marketing,Senior,Bachelors,27,5.2,3.6,81443.0,False,True,2020
EMP00829,Female,Finance,Associate,Bachelors,36,10.0,3.0,61976.0,False,False,2016
EMP00830,Male,Operations,Associate,Bachelors,33,8.2,3.4,65923.0,False,False,2018
EMP00831,Female,Operations,Associate,Bachelors,32,9.4,3.1,56914.0,False,False,2017
EMP00832,Male,Sales,Senior,Bachelors,29,6.7,4.4,80208.0,True,False,2019
EMP00833,Male,Finance,Associate,Masters,36,11.7,3.7,72441.0,True,False,2014
EMP00834,Female,Engineering,Associate,Masters,33,10.7,3.8,66139.0,False,False,2014
EMP00835,Female,HR,Director,Bachelors,29,8.8,1.8,120730.0,False,False,2016
EMP00836,Male,HR,Senior,Bachelors,34,10.7,3.4,82316.0,True,False,2015
EMP00837,Female,Marketing,Lead,Bachelors,35,10.0,4.6,104506.0,True,False,2015
EMP00838,Female,Operations,Associate,Bachelors,29,5.2,4.2,56553.0,False,False,2021
EMP00839,Male,Operations,Associate,Masters,21,1.6,2.3,56593.0,False,False,2024
EMP00840,Male,Engineering,Director,Bachelors,36,8.7,3.2,135477.0,True,False,2017
EMP00841,Male,Sales,Senior,Masters,25,9.2,2.7,80885.0,False,False,2016
EMP00842,Female,Sales,Senior,Masters,34,11.4,4.4,82174.0,False,False,2015
EMP00843,Male,Operations,Director,Bachelors,25,3.3,3.5,131220.0,True,False,2022
EMP00844,Male,HR,Senior,Masters,28,3.4,2.9,77231.0,False,False,2022
EMP00845,Male,Finance,Senior,Bachelors,34,8.8,3.4,77260.0,False,True,2017
EMP00846,Female,Finance,Senior,Masters,34,6.7,1.8,65719.0,False,True,2019
EMP00847,Male,Finance,Associate,Masters,22,0.0,2.7,51760.0,False,False,2026
EMP00848,Female,Engineering,Associate,Masters,34,8.5,3.4,60571.0,True,False,2016
EMP00849,Male,Engineering,Associate,Masters,25,0.0,3.9,49726.0,True,False,2026
EMP00850,Female,Marketing,Manager,Masters,22,3.2,2.2,104236.0,True,True,2023
EMP00851,Male,Marketing,Lead,PhD,42,12.4,3.2,108614.0,True,False,2013
EMP00852,Male,Finance,Associate,Bachelors,34,14.3,4.0,71651.0,False,False,2012
EMP00853,Female,Engineering,Associate,Masters,27,2.1,2.5,49070.0,True,False,2024
EMP00854,Female,Marketing,Lead,Masters,31,5.7,3.5,85320.0,False,False,2020
EMP00855,Male,Sales,Manager,Bachelors,32,7.2,3.4,111418.0,True,False,2019
EMP00856,Male,Sales,Associate,PhD,37,14.1,4.4,74847.0,True,False,2011
EMP00857,Female,Sales,Associate,Bachelors,31,5.0,3.3,50596.0,True,False,2020
EMP00858,Female,Sales,Manager,Bachelors,24,5.1,3.3,100795.0,False,False,2021
EMP00859,Male,HR,Manager,Bachelors,37,13.2,3.9,122636.0,False,False,2013
EMP00860,Male,Marketing,Manager,Bachelors,28,5.5,2.6,105790.0,False,False,2020
EMP00861,Female,Marketing,Associate,Masters,32,9.9,3.3,63569.0,True,False,2015
EMP00862,Female,Marketing,Associate,Bachelors,26,1.1,3.1,39030.0,False,False,2024
EMP00863,Female,Finance,Senior,Bachelors,34,6.3,3.3,68696.0,False,False,2019
EMP00864,Male,Operations,Associate,Bachelors,23,0.4,3.9,44848.0,False,False,2026
EMP00865,Male,HR,Manager,Bachelors,29,2.8,3.7,110976.0,True,False,2023
EMP00866,Female,HR,Associate,Masters,35,10.4,3.0,51385.0,True,False,2015
EMP00867,Female,Finance,Senior,Masters,28,6.8,3.5,74298.0,True,False,2019
EMP00868,Female,Finance,Manager,Bachelors,29,5.7,4.3,110137.0,False,False,2020
EMP00869,Male,Engineering,Director,Bachelors,27,4.0,2.9,133394.0,False,True,2021
EMP00870,Male,Operations,Lead,Bachelors,28,6.1,3.5,88426.0,False,False,2020
EMP00871,Female,Engineering,Manager,Masters,33,8.2,3.3,108769.0,False,False,2018
EMP00872,Male,Marketing,Associate,Bachelors,36,10.9,3.4,62594.0,True,False,2014
EMP00873,Female,HR,Associate,Bachelors,21,0.0,2.4,38510.0,False,False,2026
EMP00874,Male,Marketing,Associate,Bachelors,23,3.7,4.2,57696.0,True,False,2022
EMP00875,Female,Sales,Director,Bachelors,33,7.6,2.9,128190.0,False,True,2017
EMP00876,Female,Operations,Manager,Bachelors,28,6.6,4.0,110725.0,True,False,2019
EMP00877,Male,Engineering,Associate,Bachelors,34,8.6,3.0,59039.0,True,True,2016
EMP00878,Male,Sales,Associate,Masters,34,8.1,3.0,63970.0,True,False,2018
EMP00879,Female,Operations,Associate,Masters,26,5.8,4.1,48458.0,False,False,2019
EMP00880,Female,Finance,Associate,Bachelors,25,4.9,4.0,52708.0,False,False,2021
EMP00881,Male,Engineering,Manager,Masters,35,6.0,3.5,110204.0,False,False,2019
EMP00882,Female,Finance,Associate,Masters,37,11.6,3.9,62055.0,True,False,2013
EMP00883,Female,Operations,Lead,Bachelors,27,4.1,3.2,81237.0,False,False,2021
EMP00884,Male,Engineering,Senior,Bachelors,28,6.7,3.4,77684.0,True,True,2019
EMP00885,Male,Marketing,Senior,Bachelors,30,7.7,3.0,77851.0,False,False,2018
EMP00886,Male,Marketing,Associate,Masters,34,13.2,3.9,71590.0,False,False,2012
EMP00887,Male,Engineering,Director,Bachelors,32,5.8,3.0,131861.0,False,False,2019
EMP00888,Male,Sales,Lead,Masters,32,10.8,4.3,105697.0,True,True,2015
EMP00889,Male,Sales,Senior,Bachelors,39,11.9,3.2,84313.0,False,True,2014
EMP00890,Female,Sales,Associate,Bachelors,29,6.7,3.4,57627.0,False,False,2019
EMP00891,Male,Marketing,Manager,PhD,27,6.2,3.9,118304.0,True,False,2019
EMP00892,Female,Marketing,Lead,Bachelors,28,5.7,3.4,86626.0,False,False,2020
EMP00893,Male,Sales,Manager,Masters,22,6.0,3.2,112362.0,True,False,2019
EMP00894,Male,Sales,Lead,PhD,34,10.4,3.4,106448.0,False,False,2015
EMP00895,Female,Sales,Manager,Masters,31,7.9,3.9,101457.0,False,False,2017
EMP00896,Female,Finance,Associate,Bachelors,34,7.9,3.0,63343.0,False,False,2017
EMP00897,Male,Sales,Lead,Masters,21,2.5,3.3,84293.0,False,False,2024
EMP00898,Male,Operations,Senior,Bachelors,31,3.1,3.4,71469.0,True,False,2022
EMP00899,Male,HR,Lead,Bachelors,42,15.6,3.9,107299.0,False,False,2010
EMP00900,Male,Finance,Director,Masters,34,6.3,3.3,140102.0,True,False,2020
EMP00901,Male,HR,Director,Masters,28,3.9,4.5,129337.0,False,False,2022
EMP00902,Male,Sales,Senior,Bachelors,40,12.7,3.3,84947.0,False,False,2013
EMP00903,Male,HR,Lead,Bachelors,28,8.1,3.3,96567.0,False,False,2017
EMP00904,Male,Sales,Manager,Masters,35,9.3,3.3,118232.0,True,False,2016
EMP00905,Female,Engineering,Director,Masters,28,6.4,2.6,120169.0,True,False,2020
EMP00906,Female,Sales,Lead,Bachelors,25,5.7,2.8,87032.0,False,False,2020
EMP00907,Male,Sales,Associate,Masters,27,6.3,3.1,44633.0,True,False,2019
EMP00908,Male,Engineering,Senior,Bachelors,26,1.5,4.1,72779.0,True,False,2024
EMP00909,Male,Engineering,Manager,Bachelors,28,6.6,3.4,114171.0,False,False,2018
EMP00910,Male,Operations,Lead,Masters,33,8.2,3.1,101754.0,False,False,2018
EMP00911,Female,HR,Lead,PhD,33,14.4,4.1,104539.0,True,False,2011
EMP00912,Female,Marketing,Lead,Bachelors,25,7.3,4.3,90422.0,False,False,2019
EMP00913,Female,Operations,Senior,Bachelors,28,0.0,4.2,69048.0,False,False,2026
EMP00914,Female,Sales,Senior,Bachelors,33,6.6,2.9,66651.0,False,True,2019
EMP00915,Female,Marketing,Lead,Masters,39,18.0,3.1,114392.0,True,True,2007
EMP00916,Female,Operations,Associate,Bachelors,34,10.5,4.5,60249.0,True,False,2016
EMP00917,Male,HR,Lead,Bachelors,31,3.8,3.5,87461.0,True,False,2021
EMP00918,Male,Marketing,Lead,PhD,35,9.4,3.2,98958.0,False,False,2016
EMP00919,Male,Sales,Manager,Bachelors,28,4.0,3.8,117002.0,False,False,2022
EMP00920,Male,Engineering,Senior,Bachelors,29,1.6,4.0,73124.0,True,False,2023
EMP00921,Male,Engineering,Lead,Bachelors,27,5.6,3.1,99686.0,True,False,2019
EMP00922,Female,Engineering,Associate,Masters,31,7.4,3.5,53739.0,False,False,2018
EMP00923,Female,Finance,Associate,Bachelors,24,0.0,4.0,52352.0,False,False,2026
EMP00924,Male,HR,Senior,Bachelors,26,2.4,2.7,67091.0,False,False,2023
EMP00925,Male,Marketing,Associate,Bachelors,30,7.0,3.4,61601.0,True,True,2018
EMP00926,Male,Finance,Director,Masters,30,5.4,2.7,129067.0,True,False,2021
EMP00927,Male,Engineering,Manager,Masters,33,8.6,2.8,117946.0,False,False,2016
EMP00928,Female,Sales,Associate,Bachelors,23,2.1,3.1,49859.0,True,False,2024
EMP00929,Female,Marketing,Lead,Bachelors,36,9.9,3.7,92996.0,True,False,2015
EMP00930,Female,Operations,Senior,Masters,23,2.3,3.2,69264.0,False,False,2024
EMP00931,Male,HR,Lead,Bachelors,37,13.6,3.0,112327.0,True,False,2012
EMP00932,Male,Operations,Manager,Bachelors,23,0.1,3.4,102015.0,True,False,2025
EMP00933,Male,Sales,Lead,Bachelors,28,2.6,2.7,80659.0,False,False,2023
EMP00934,Female,Operations,Associate,Bachelors,26,8.7,3.7,60764.0,False,True,2017
EMP00935,Female,Engineering,Associate,Bachelors,40,13.7,4.1,67514.0,True,False,2011
EMP00936,Male,Sales,Senior,Bachelors,30,8.3,3.4,80126.0,False,False,2017
EMP00937,Female,HR,Manager,Bachelors,37,9.3,3.3,111382.0,True,False,2016
EMP00938,Male,Engineering,Lead,Bachelors,30,7.1,3.6,95624.0,False,False,2018
EMP00939,Female,Operations,Associate,Masters,27,2.9,2.2,46291.0,False,False,2023
EMP00940,Male,Operations,Associate,Bachelors,35,5.0,3.7,58200.0,False,False,2020
